"COMMISSIONE","NOMI","ATTO","DATA"
"12 (Sanità)","Associazione CONDAV ; SUMAI ; Associazione COMILVA ; MOIGE","Audizioni ddl 770 e connesso","20 Novembre 2018"
"12 (Sanità)","Dott.ssa Celli ; Prof. Giannelli","Audizioni ddl 770 e connesso","15 Novembre 2018"
"12 (Sanità)","FIMAR ; Associazione Libellula Libera","Audizioni ddl 299 e 485 (fibromialgia)","14 Novembre 2018"
"12 (Sanità)","Dott. Pizza ; Professoressa Azzari ; FNOMCeO ; Prof. Andreoni","Audizioni ddl 770 e connesso","13 Novembre 2018"
"12 (Sanità)","Prof. Ricciardi","Audizioni ddl 770 e connesso"," 8 Novembre 2018"
"12 (Sanità)","Cittadinanzattiva","Audizioni ddl 770 e connesso"," 7 Novembre 2018"
"12 (Sanità)","Prof. Lucio Romano ; Prof. Morini","Audizioni ddl 733 e connessi"," 6 Novembre 2018"
"12 (Sanità)","Dott.ssa Ciardi ; Consult@Noi ; Prof. Antonino De Lorenzo ; Dott.ssa Favaro","Audizioni ddl 189 (disturbi del comportamento alimentare)","30 Ottobre 2018"
"12 (Sanità)","Associazione IoVaccino ; Associazione nazionale dirigenti scolastici (ANDIS)","Audizioni ddl 770 e connesso","30 Ottobre 2018"
"12 (Sanità)","Prof. Kermol","Audizioni ddl 299 e 485 (fibromialgia)","25 Ottobre 2018"
"12 (Sanità)","dottoressa Guidi ; Dott. Senatore","Audizioni ddl 189 (disturbi del comportamento alimentare)","23 Ottobre 2018"
"12 (Sanità)","dottoressa Ferrazzoli ; dottoressa Di Renzo","Audizioni ddl 189 (disturbi del comportamento alimentare)","17 Ottobre 2018"
"12 (Sanità)","prof. Brambilla","Audizioni ddl 299 e 485 (fibromialgia)","16 Ottobre 2018"
"12 (Sanità)","dottoressa Suzzi ; Dott. Castellani","Audizioni ddl 299 e 485 (fibromialgia)","16 Ottobre 2018"
"12 (Sanità)","Garante per la protezione dei dati personali","Audizioni ddl 92-535 (Rete dei Registri dei tumori)","15 Ottobre 2018"
"12 (Sanità)","Dott. Urbani, direttore generale della Direzione generale della Programmazione sanitaria del Ministero della salute ; Prof. Sarzi Puttini, presidente dell'Associazione italiana sindrome fibromialgica, professore di reumatologia Università degli studi di Milano","Audizioni ddl 299 e 485 (fibromialgia)","10 Ottobre 2018"
"12 (Sanità)","dell'AIOM","Audizioni ddl 92-535 (Rete dei Registri dei tumori)"," 4 Ottobre 2018"
"12 (Sanità)","Dott. Geddes Da Filicaia, epidemiologo ; Dott. Russo, direttore sanitario Azienda ospedaliera universitaria L. Vanvitelli","Audizioni ddl 92-535 (Rete dei Registri dei tumori)"," 3 Ottobre 2018"
"12 (Sanità)","Dott. Valerio Gennaro, referente medico ISDE, dirigente medico IRCSS Policlinico San Martino di Genova ; Prof. Manzoli, responsabile scientifico Registro tumori reg. Regione Abruzzo e Registro reg. malattie rare ; Dott. Federici, dirigente responsabile della Struttura Oncologia e Genomica della Dir Gen Prevenzione sanitaria Ministero della salute","Audizioni ddl 92-535 (Rete dei Registri dei tumori)"," 2 Ottobre 2018"
"12 (Sanità)","FAVO (Prof. Francesco De Lorenzo) ; FAVO ; FERRETTI - MANGONE ; prof. FERRETTI","Audizioni ddl 92-535 (Rete dei Registri dei tumori)","26 Settembre 2018"
"12 (Sanità)","Ing. Massimo Scura","Audizioni sulle problematiche della sanità nella Regione Calabria","19 Settembre 2018"
"12 (Sanità)","Dott.ssa Falcone","Audizione sulle problematiche della sicurezza degli operatori socio-sanitari","18 Settembre 2018"
"12 (Sanità)","Dott. Gianluca Ferrara ; Dott. Luca Centurelli","Atto Comunitario COM (2018) 233 def - Trasformazione digitale della sanità","11 Settembre 2018"
"12 (Sanità)","Ingegner Giuseppe De Pietro, direttore dell'Istituto di Calcolo e Reti ad Alte Prestazioni del Consiglio Nazionale delle Ricerche","Atto Comunitario COM (2018) 233 def - Trasformazione digitale della sanità","24 Luglio 2018"
"12 (Sanità)","Conferenza delle Regioni e delle Province autonome","Audizione Conferenza delle Regioni e delle Province autonome su problematiche del settore sanitario","18 Luglio 2018"
"12 (Sanità)","Dott. Mario Balzanelli","Audizione Dott. Balzanelli sul numero unico di emergenza 112"," 3 Luglio 2018"
"12 (Sanità)","ANCI","Affare assegnato sul potenziamento e riqualificazione della medicina territoriale nell'epoca post Covid (n. 569)","03 giugno 2021"
