"COMMISSIONE","NOMI","ATTO","DATA"
"9 (Agricoltura)","Borsa Merci Telematica Italiana (BMTI)","Affare assegnato n. 215 sulle problematiche riguardanti aspetti di mercato e tossicologici della filiera del grano duro",2020-05-18
"9 (Agricoltura)","Vice Presidente della regione Marche con delega all'agricoltura, dottor Mirco Carloni","A.S. 2023 (Riconoscimento dell'agricoltore come custode dell'ambiente e del territorio)",2020-05-13
"9 (Agricoltura)","Istituto nazionale di statistica ISTAT","COM(2021) 54 definitivo - Proposta di regolamento del Parlamento europeo e del Consiglio che modifica il regolamento (CE) n. 138/2004 del Parlamento europeo e del Consiglio per quanto riguarda i conti economici dell'agricoltura regionali",2020-05-13
"9 (Agricoltura)","UNCI Agroalimentare","Affare assegnato n. 214 (Problematiche di mercato del latte vaccino in Italia)",2020-05-11
"9 (Agricoltura)","Coldiretti","Affare assegnato n. 214 (Problematiche di mercato del latte vaccino in Italia)",2020-05-11
"9 (Agricoltura)","AGRINSIEME","Affare assegnato n. 214 (Problematiche di mercato del latte vaccino in Italia)",2020-05-11
"9 (Agricoltura)","Consiglio dell'Ordine Nazionale dei Tecnologi Alimentari","A.S. n. 1130 (Definizione della relazione tecnica del tecnologo alimentare)",2020-05-11
"9 (Agricoltura)","dott.ssa Lucia Piana, biologa esperta della qualità e dell'origine del miele","Affare assegnato n. 338 (problematiche del settore dell'apicoltura)",2020-05-11
"9 (Agricoltura)","Unione nazionale associazioni apicoltori italiani UNAAPI","Affare assegnato n. 338 (problematiche del settore dell'apicoltura)",2020-05-11
"9 (Agricoltura)","dott. Giancarlo Quaglia, direttore tecnico del laboratorio Floramo parte di Life Analytics","Affare assegnato n. 338 (problematiche del settore dell'apicoltura)",2020-05-11
"9 (Agricoltura)","ASSO.IMPRE.DI.A. (Associazione Nazionale Imprese di Difesa e tutela Ambiente) e dell'Associazione Nazionale professionisti del Verde (AIPV)","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-05-11
"9 (Agricoltura)","Ente Nazionale della Cinofilia Italiana ENCI","A.S. n. 1902 (Disciplina delle professioni del settore cinofilo)",2020-05-05
"9 (Agricoltura)","UNCI Agroalimentare","A.S. nn. 1576 e 1858 (disposizioni in materia di elicicoltura)",2020-05-05
"9 (Agricoltura)","Coldiretti","A.S. nn. 1576 e 1858 (disposizioni in materia di elicicoltura)",2020-05-05
"9 (Agricoltura)","AGRINSIEME","A.S. nn. 1576 e 1858 (disposizioni in materia di elicicoltura)",2020-05-05
"9 (Agricoltura)","Pastificio Fabianelli S.p.A.","Affare assegnato n. 215 sulle problematiche riguardanti aspetti di mercato e tossicologici della filiera del grano duro",2020-05-04
"9 (Agricoltura)","LAV Lega Anti Vivisezione","A.S. n. 1902 (Disciplina delle professioni del settore cinofilo)",2020-04-28
"9 (Agricoltura)","Associazione nazionale delle bonifiche, delle irrigazioni e dei miglioramenti fondiari (ANBI)","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-04-27
"9 (Agricoltura)","Associazione Istruttori Educatori Cinofili Italiani (AIECI), dell'Associazione Professionale Nazionale Educatori Cinofili (APNEC), dell'Associazione Professionale Nazionale Operatori Cinofili per fini Sociali (APNOCS) e della Federazione Italiana Cinofilia Sport e Soccorso (FICSSPRO)","A.S. n. 1902 (Disciplina delle professioni del settore cinofilo)",2020-04-21
"9 (Agricoltura)","Consorzio C.R.I.S.M.A. di Enna","Affare assegnato n. 215 sulle problematiche riguardanti aspetti di mercato e tossicologici della filiera del grano duro",2020-04-21
"9 (Agricoltura)","prof. Carlo Consiglio, Presidente Onorario LAC (Lega Anti Caccia) e del Prof. Andrea Mazzatenta, Facoltà di Medicina veterinaria dell'Università degli Studi di Teramo","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-04-20
"9 (Agricoltura)","Consiglio Nazionale Agronomi e Dottori Forestali (CONAF), del Collegio Nazionale Agrotecnici e Agrotecnici laureati e del Collegio Nazionale Periti Agrari e Periti Agrari Laureati","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-20
"9 (Agricoltura)","New Holland Agriculture","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-04-14
"9 (Agricoltura)","Consorzio Italiano Biogas (CIB)","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-04-14
"9 (Agricoltura)","Istituto nazionale di statistica ISTAT","Atto comunitario (COM(2021) 37 definitivo) - Proposta di regolamento del Parlamento europeo e del Consiglio relativo alle statistiche sugli input e output agricoli)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori della Toscana Pescia","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori di Sanremo","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori di Vittoria","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori di Pompei","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori di Taviano","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori di Viareggio","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori di Leverano","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","Mercato dei fiori di Ercolano","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-13
"9 (Agricoltura)","dott. Carlo Triarico, presidente dell'Associazione per l'agricoltura biodinamica","Affare assegnato n. 215 sulle problematiche riguardanti aspetti di mercato e tossicologici della filiera del grano duro",2020-04-08
"9 (Agricoltura)","Assoverde Associazione Italiana Costruttori del Verde","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-07
"9 (Agricoltura)","Associazione Italiana Giardinieri Professionisti (AIGP)","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-07
"9 (Agricoltura)","Associazione Italiana Centri Giardinaggio (AICG)","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-04-07
"9 (Agricoltura)","Associazione nazionale allevatori bovini di razza piemontese","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-03-31
"9 (Agricoltura)","UNCI Agroalimentare","A.S. 2023 (Riconoscimento dell'agricoltore come custode dell'ambiente e del territorio)",2020-03-30
"9 (Agricoltura)","dottor Gino Dell'Armellina, Presidente del collegio interprovinciale dei Periti agrari e dei Periti agrari laureati di Belluno, Treviso e Venezia con sede a Conegliano","Affare assegnato n. 756 (Problematica inerente alla flavescenza dorata della vite)",2020-03-30
"9 (Agricoltura)","Ente Italiano di Normazione UNI","A.S. n. 1902 (Disciplina delle professioni del settore cinofilo)",2020-03-30
"9 (Agricoltura)","Organizzazione Internazionale Protezione Animali OIPA","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-03-25
"9 (Agricoltura)","dottor Giorgio Briganti, Direttore Area Dipartimentale Sanità Pubblica Veterinaria e Sicurezza Alimentare - Azienda USL Toscana Sudest","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-03-24
"9 (Agricoltura)","Unione Province Italiane UPI","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-03-23
"9 (Agricoltura)","Distretto florovivaistico Alto Lombardo","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-23
"9 (Agricoltura)","Distretto vivaistico Planta Regina","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-23
"9 (Agricoltura)","Consorzio del Distretto del florovivaismo siciliano","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-23
"9 (Agricoltura)","Distretto florovivaistico di Puglia","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-23
"9 (Agricoltura)","Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria CREA","Affare assegnato n. 756 (Problematica inerente alla flavescenza dorata della vite)",2020-03-23
"9 (Agricoltura)","Associazione sostenitori e amici della polizia stradale (A.S.A.P.S.)","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-03-17
"9 (Agricoltura)","Associazione Florovivaisti Veneti","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Associazione Florveneto","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Filiera Florovivaistica del Lazio","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Associazione Floricoltori e Fioristi italiani AFFI","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Asproflor","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Distretto florovivaistico del Ponente ligure","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Distretto rurale vivaistico ornamentale di Pistoia","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Distretto florovivaistico interprovinciale Lucca Pistoia","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-17
"9 (Agricoltura)","Origin Italia Associazione Italiana Consorzi Indicazioni Geografiche","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-17
"9 (Agricoltura)","Federazione Italiana Strade del vino, dell'olio e dei sapori","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-17
"9 (Agricoltura)","Federvini","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-16
"9 (Agricoltura)","Associazione italiana giardinieri professionisti","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-16
"9 (Agricoltura)","Federalimentare","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-16
"9 (Agricoltura)","CNA Agroalimentare","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-16
"9 (Agricoltura)","Assalzoo","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-09
"9 (Agricoltura)","Assica","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-09
"9 (Agricoltura)","Unaitalia","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-09
"9 (Agricoltura)","Federpesca","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-09
"9 (Agricoltura)","Alleanza della cooperative italiane Pesca","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-09
"9 (Agricoltura)","Coldiretti Pesca","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-09
"9 (Agricoltura)","Associazione produttori tonnieri del Tirreno","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-09
"9 (Agricoltura)","Confartigianato","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-09
"9 (Agricoltura)","Coldiretti","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-03
"9 (Agricoltura)","Associazione italiana coltivatori (AIC)","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-02
"9 (Agricoltura)","in videconferenza","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-02
"9 (Agricoltura)","Assofloro","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-02
"9 (Agricoltura)","Associazione Nazionale Vivaisti esportatori ANVE","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-02
"9 (Agricoltura)","Associazione Vivaisti Italiani","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-02
"9 (Agricoltura)","Associazione Florovivaisti Italiani","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-02
"9 (Agricoltura)","Associazione Nazionale di tutela del Marchio VivaiFiori","A.S. n. 2009 (Disciplina del settore florovivaistico)",2020-03-02
"9 (Agricoltura)","Consiglio Ordine nazionale dottori agronomi e dottori forestali (CONAF)","Doc. XXVVI, n. 18 (Proposta di ""Piano nazionale di ripresa e resilienza)",2020-03-02
"9 (Agricoltura)","Associazione Nazionale Bonifiche, Irrigazioni e miglioramenti Fondiari (ANBI)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-02-23
"9 (Agricoltura)","dottoressa Graziella Ciriaci, Vicepresidente di Confindustria Centro Adriatico, sezione agroalimentare","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-02-23
"9 (Agricoltura)","prof. Riccardo Valentini, ordinario della Facoltà di agraria - Università della Tuscia","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-02-09
"9 (Agricoltura)","Fruitimprese","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-02-02
"9 (Agricoltura)","Prof. Bruno Ronchi, Ordinario di Nutrizione e Alimentazione animale - Università della Tuscia - Coordinatore Comitato Consultivo per l'Accademia dei Georgofili per gli allevamenti e la produzione animali","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-02-02
"9 (Agricoltura)","CIA","Affare assegnato n. 627 (problematiche connesse alla riforma della Politica Agricola Comune - PAC) anche nell'ottica degli interventi per contrastare gli effetti del COVID-19",2020-01-20
"9 (Agricoltura)","UECOOP","Affare assegnato n. 627 (problematiche connesse alla riforma della Politica Agricola Comune - PAC) anche nell'ottica degli interventi per contrastare gli effetti del COVID-19",2020-01-20
"9 (Agricoltura)","ALLEANZA AGROALIMENTARE","Affare assegnato n. 627 (problematiche connesse alla riforma della Politica Agricola Comune - PAC) anche nell'ottica degli interventi per contrastare gli effetti del COVID-19",2020-01-20
"9 (Agricoltura)","UNCI AGROALIMENTARE","Affare assegnato n. 627 (problematiche connesse alla riforma della Politica Agricola Comune - PAC) anche nell'ottica degli interventi per contrastare gli effetti del COVID-19",2020-01-20
"9 (Agricoltura)","Dott. Giuseppe Blasi, Capo Dipartimento delle politiche europee e internazionali e dello sviluppo rurale del MIPAAF","Affare assegnato n. 627 (problematiche connesse alla riforma della Politica Agricola Comune - PAC) anche nell'ottica degli interventi per contrastare gli effetti del COVID-19",2020-01-12
"9 (Agricoltura)","Dott. Alessandro Calliman, Associazione Veneta Allevatori (AVA)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-01-07
"9 (Agricoltura)","Savigni Società Semplice Agricola","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-01-07
"9 (Agricoltura)","Associazione industriali delle carni","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-12-01
"9 (Agricoltura)","salumi (ASSICA)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-12-01
"9 (Agricoltura)","Associazione nazionale suinicoltori (ASSOSUINI)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-12-01
"9 (Agricoltura)","dott. Valentino Di Pisa, presidente Fedagromercati","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-11-18
"9 (Agricoltura)","Dott. Lorenzo Tosi, Società AGREA Verona","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-11-18
"9 (Agricoltura)","dottor Pierluigi Christophe Orunesu CEO Eurolactis","A.S. n. 1197 (valorizzazione della filiera produttiva del latte d'asina italiano)",2020-11-18
"9 (Agricoltura)","DifesAttiva","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-11-17
"9 (Agricoltura)","dottor Francesco Feliziani, responsabile del Laboratorio di riferimento nazionale per le pesti suine dell'Istituto Zooprofilattico Sperimentale dell'Umbria e delle Marche ""Togo Rosati""","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-11-12
"9 (Agricoltura)","Presidente della provincia di Bolzano","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-11-04
"9 (Agricoltura)","prof. Marco Bindi, prorettore alla Ricerca nazionale e internazionale dell'Università degli studi di Firenze","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-10-28
"9 (Agricoltura)","dott.ssa Laura Cavallarin, responsabile Unità territoriale di Torino del CNR-ISPA (Istituto di scienze delle produzioni alimentari)","A.S. n. 1197 (valorizzazione della filiera produttiva del latte d'asina italiano)",2020-10-28
"9 (Agricoltura)","dottor Giorgio Girardi, responsabile del settore ortofrutta Coldiretti Verona","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-10-21
"9 (Agricoltura)","prof. Roberto Sobrero, esperto azioni di difesa aziende zootecniche dalle predazioni da lupo","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-10-21
"9 (Agricoltura)","Planet Farms","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-10-21
"9 (Agricoltura)","Arcicaccia","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-10-07
"9 (Agricoltura)","Federazione italiana caccia","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-10-07
"9 (Agricoltura)","Libera caccia","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-10-07
"9 (Agricoltura)","Consorzio italiano compostatori (CIC)","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-08-04
"9 (Agricoltura)","Consorzio italiano biogas (CIB)","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-08-04
"9 (Agricoltura)","Associazione Industriali delle Carni","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-07-01
"9 (Agricoltura)","Salumi (ASSICA)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-07-01
"9 (Agricoltura)","Associazione Nazionale Suinicoltori (ASSOSUINI)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-07-01
"9 (Agricoltura)","Associazione Nazionale Allevatori Suini (ANAS)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-07-01
"9 (Agricoltura)","Unione nazionale tra le organizzazioni dei produttori di carne suina (UNAPROS)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-07-01
"9 (Agricoltura)","Consorzio del Prosciutto di Parma","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-07-01
"9 (Agricoltura)","Prof. Paolo Ermacora, Università di Udine","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-07-01
"9 (Agricoltura)","Dott. Francesco Savian, esperto","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-07-01
"9 (Agricoltura)","Dott. Simone Saro, Servizio fitosanitario e chimico, ricerca, sperimentazione e assistenza tecnica dell'ERSA Friuli Venezia Giulia","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-07-01
"9 (Agricoltura)","Dott. Gianni Tacconi, CREA Genomic Research Center (Fiorenzuola d'Arda)","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-07-01
"9 (Agricoltura)","Dott.ssa Laura Bardi, CREA Ingegneria e Trasformazioni Agroalimentari, Laboratorio di biotecnologie microbiche applicate all'agricoltura e all'agroindustria (Torino)","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-07-01
"9 (Agricoltura)","ANBI Nazionale (Associazione Nazionale Bonifiche, Irrigazioni e miglioramenti Fondiari)","Affare sulle problematiche concernenti i consorzi di bonifica e di irrigazione",2020-07-01
"9 (Agricoltura)","EF Solare Italia","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-07-01
"9 (Agricoltura)","Federazione apicoltori italiani (FAI)","Affare assegnato n. 338 (problematiche del settore dell'apicoltura)",2020-07-01
"9 (Agricoltura)","Unione nazionale associazioni apicoltori italiani (UNAAPI)","Affare assegnato n. 338 (problematiche del settore dell'apicoltura)",2020-07-01
"9 (Agricoltura)","Italia Ortofrutta","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-24
"9 (Agricoltura)","Fruitimprese","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-24
"9 (Agricoltura)","UNAPROA","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-24
"9 (Agricoltura)","Distretto florovivaistico della Liguria","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-23
"9 (Agricoltura)","Distretto rurale vivaistico ornamentale di Pistoia","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-23
"9 (Agricoltura)","Associazione Nazionale Vivaisti Esportatori (ANVE)","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-23
"9 (Agricoltura)","Associazione Vivaisti Italiani","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-23
"9 (Agricoltura)","Mercato dei Fiori di Pescia","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-23
"9 (Agricoltura)","Flora Toscana","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-23
"9 (Agricoltura)","il Responsabile di Rete Imprese Floricoltura Italiana","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-23
"9 (Agricoltura)","AGRINSIEME (Confagricoltura","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-10
"9 (Agricoltura)","CIA","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-10
"9 (Agricoltura)","Copagri","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-10
"9 (Agricoltura)","Alleanza delle cooperative italiane agroalimentare","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-10
"9 (Agricoltura)","Coldiretti","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-10
"9 (Agricoltura)","UNCI Agroalimentare","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-10
"9 (Agricoltura)","UECOOP","Affare assegnato n. 493 (Problematiche inerenti alla crisi delle filiere agricole causate dall'emergenza da COVID-19)",2020-06-10
"9 (Agricoltura)","Dott. Gabriele Papa Pagliardini, direttore generale AGEA","Affare assegnato n. 214 (Problematiche di mercato del latte vaccino in Italia)",2020-05-19
"9 (Agricoltura)","Collegio nazionale degli agrotecnici e degli agrotecnici laureati","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-05-19
"9 (Agricoltura)","Consiglio dell'Ordine nazionale dei dottori agronomi e dei dottori forestali (CONAF)","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-05-19
"9 (Agricoltura)","Collegio nazionale dei periti agrari e periti agrari laureati (CNPAPAL)","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-05-19
"9 (Agricoltura)","Dott. Gabriele Papa Pagliardini, direttore generale AGEA","Proposte per la nuova politica agricola comune - PAC 2021-2027",2020-03-03
"9 (Agricoltura)","Istituto Nazionale Previdenza Sociale - INPS","A.S. n. 1583 (Trasparenza delle pratiche commerciali della filiera agrumicola)",2020-02-25
"9 (Agricoltura)","Istituto nazionale previdenza sociale (INPS)","Affare assegnato n. 148 sulle problematiche del settore agrumicolo in Italia",2020-02-25
"9 (Agricoltura)","ISMEA","A.S. n. 1583 (Trasparenza delle pratiche commerciali della filiera agrumicola)",2020-02-04
"9 (Agricoltura)","Autorità Garante della Concorrenza e del Mercato","Affare assegnato n. 215 sulle problematiche riguardanti aspetti di mercato e tossicologici della filiera del grano duro",2020-02-04
"9 (Agricoltura)","prof. Mario Pezzotti","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-01-28
"9 (Agricoltura)","prof. Tornielli dell'Università di Verona","Affare assegnato n. 355 (Problematiche connesse al tema dei cambiamenti climatici con particolare riferimento al loro impatto sul settore agricolo)",2020-01-28
"9 (Agricoltura)","UNCI Agroalimentare","A.S. n. 1373 (Limitazione alla vendita sottocosto di prodotti agricoli e divieto di aste a doppio ribasso)",2020-01-28
"9 (Agricoltura)","prof. Valter Boero","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-01-14
"9 (Agricoltura)","prof. Davide Spadaro (Università di Torino)","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-01-14
"9 (Agricoltura)","UNCI Agroalimentare, Coldiretti","A.S. n. 878 (Prodotti agroalimentari da filiera corta)",2020-01-14
"9 (Agricoltura)","Accademia italiana del tartufo","AA.SS. nn. 810, 918 e 933 (disposizioni in materia di tartufi)",2020-01-08
"9 (Agricoltura)","Istituto di servizi per il mercato agricolo alimentare (ISMEA)","Affare assegnato n. 338 (problematiche del settore dell'apicoltura)",2020-11-26
"9 (Agricoltura)","Dott. Giuseppe Blasi, Capo Dipartimento delle politiche europee e internazionali e dello sviluppo rurale del MIPAAF","Proposte per la nuova politica agricola comune - PAC 2021-2027",2020-11-26
"9 (Agricoltura)","Dott.ssa Chiara Morone, Direzione agricoltura settore Fitosanitario e Servizi Tecnico Scientifici della regione Piemonte","Affare sul fenomeno della cosiddetta ""moria del kiwi""",2020-11-19
"9 (Agricoltura)",": LAV","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-11-05
"9 (Agricoltura)","ENPA","Affare assegnato n. 337 (danni causati all'agricoltura dall'eccessiva presenza della fauna selvatica)",2020-11-05
